gene_id,NC005,NC012,NC013,NC026,NC028,NC032,NC033,NC034,NC035,NC036,NC040,NC041,NC042,NC043,NC046,NC047,NC048,NC050,NC054,NC055,NC056,NC057,NC059,NC060,NC063,NC064,NC067,NC068,NC069,NC070,NC073,NC075,NC077,NC078,NC079,NC080,NC081,NC084,NC085,NC086,NC087,NC089,NC090,NC091,NC093,NC094,NC095,NC096,NC101
ENSG00000106636,7.97822436417588,6.60846506447262,7.26521743107634,9.07155507715133,12.8260051513353,3.95605495387105,1.86479919152954,3.38204502265983,8.38330801780415,8.94195240922579,4.4298640666307,8.59101215565147,5.41012973995144,7.27667311734556,7.08803099109792,5.32188490531427,7.98961126139736,6.46513347073105,9.27611039546803,6.36502478688967,8.73959102778527,8.1517726339358,10.67478161802,7.46427548664688,5.66251486134341,9.02904446938225,9.37612923064473,6.08773865578635,7.4569926749393,7.24949277744807,5.06756223927704,8.10548709090909,7.52179819018074,6.03237437253844,7.14610945238738,5.27388164742379,6.79069859778797,5.36362970407337,8.24078365821419,8.28353953061775,5.98495099433504,8.34909651578096,8.1050241715673,4.60493778419207,5.32426499757216,7.01967180307526,8.64630931804694,6.68385769598058,6.90832062934988
ENSG00000207561,1.744263,1.095706,0.742115,0.71379,0.943337,0.469202,1.664877,0,1.593277,0.819723,0.459889,0.838335,1.267962,1.486755,1.378061,1.054567,0,1.296855,0,0.803781,1.405022,1.408753,0,0.562795,0.581572,0.501829,2.801404,0,0.856172,0,0,0.4039,0.149047,3.443819,0.903706,1.298008,0.402976,0.42842,0.85029,0.708771,0.922677,2.244152,1.468946,0.374028,0.198882,1.025848,0.389151,2.145943,0.470393
ENSG00000280299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147665,0,0,0,0,0,0,0,0,0.200817,0.113609,0,0,0,0,0,0,0,0,0,0,0.106555,0.018201,0,0,0,0,0,0,0.073775,0,0,0,0.274941,0
ENSG00000106631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0718765342935528,0,0,0,0,0.0689535315500686,0,0,0,0,0,0.138052474622771,0,0,0,0,0,0,0,0,0,0,0,0,0.0346178765432099,0
ENSG00000106633,0,0,0,0,0,0,0,0.0339719593123209,0,0,0,0.0232421459407832,0.0081145453677172,0,0,0,0,0,0.0231590389684814,0,0,0.0259863434574976,0.0529467377268386,0.0628116305635148,0.04217338834766,0.0081067931232091,0.0528300624641834,0.0754396991404011,0,0,0.0461396150907354,0,0,0.0731386164278892,0,0,0,0,0,0.0100980458452722,0,0.0886154722063037,0,0,0,0,0,0,0.0102393029608405
ENSG00000280295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000213269,0,0,0,0,0,0.170311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014862,0,0,0,0,0,0,0,0,0,0
ENSG00000280296,0.010407,0.049729,0,0.022284,0,0.06873,0,0.048862,0.036032,0.024897,0.222668,0.05053,0.026731,0,0.006695,0.014191,0,0.013391,0,0.044482,0.048068,0.013948,0.008221,0.020519,0.005586,0.027977,0.183366,0,0,0,0.046168,0,0.031087,0.027732,0.06836,0,0,0,0.023883,0.034744,0.039014,0.011753,0.005224,0.095444,0.089333,0,0.083004,0.012797,0.038428
ENSG00000106638,1.99403597748593,2.06407177470294,2.12557879565353,2.3568125481551,1.57391150953721,1.21541383411507,0.851514406973108,1.02401425171982,2.19207457113821,2.17453993902439,1.46971503721076,1.70545761647905,1.70521942323327,2.00478974358974,2.02731138758599,1.63493656066291,0.909943790963102,2.34376479799875,2.31720381332083,2.16728253142589,2.64592567041901,2.05533189587242,1.3779091127267,2.13340190775485,2.00508882363977,1.89714784443402,1.80145423389619,1.69854015009381,2.02814278502189,1.70115885772358,2.1710109072858,1.68073411835522,2.0899496369606,1.93892196810507,2.19257045700438,1.57023313993121,2.16506483255159,1.56591670168856,2.0051727057536,1.93606405081301,1.71759010709819,1.6057997568793,1.78959038539712,1.27300436772983,1.46272823108193,2.76215002970607,1.98992887711069,1.74660190087555,1.49268452376485
ENSG00000225196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251307,0,0,0.700303,0,0.039518,0,0,0.601964,0.611426,0.256134,0.567978,0.154389,0.489469,0.24259,0.560217,0.366818,0,0.369648,0,0.660345,0,0.302933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212795,0.366316,0.223993,0.348928,0,0.524079,0.163317,0.500448,0.575819,0,0.299398,0.272607,0
ENSG00000211538,0.17918,0.137036,0.342173,0.913481,0.68008,0.873575,0,0.824674,0.589329,0.353112,0.934075,0.57108,0.930845,0.364091,0.707315,0.36044,0,0.555795,0.977235,0.348877,0.783331,0,0.339678,0,0.194519,0,0,0.719483,0.886383,0.970626,1.644529,0.138077,0,0,0,0,0.491076,0.293264,0.241566,0.675667,0.204576,1.394148,0.545447,0.699736,0.634528,0.458576,1.174403,0.680571,0.206329
ENSG00000211532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000225194,0.0254971053825531,0.0529348426479686,0,0,0,0.0286938007836667,0,0,0.0280941439472056,0,0,0.0446507387090122,0.052297785110332,0.0672532497422149,0.110509993813157,0,0,0.0185682544854609,0,0.13430733223345,0,0,0,0.0531912674778305,0.0113126077541761,0.0132599474118375,0.0684429150340276,0.0129624450402145,0.0300081171375541,0,0,0.0101752097339658,0.0694180193854403,0,0,0.0215927011755001,0.0119361981851928,0.0089235275314497,0.0068944658692513,0.0341421744689627,0.0122347411837492,0.142282891317798,0.0366029913384203,0.0268373289338008,0.0368724530831099,0,0.0087074427717055,0.0158257238605898,0.0183504211177562
ENSG00000268799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000230356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062523,0,0,0,0,0,0,0.023949,0,0,0,0,0,0,0,0,0,0,0,0,0.02496,0,0,0,0,0,0,0,0,0,0,0,0.025713,0,0
ENSG00000260668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069051,0,0,0,0,0,0,0,0,0,0
ENSG00000239626,0.453547,0.45502,0.134235,0.396491,0.281757,0.258251,1.138306,1.528756,0.204457,0.468362,0.94599,2.529138,0.857115,0.703035,0.528949,1.099869,0.316284,0.447031,0.131861,1.081769,0.696056,1.155626,2.007673,0.609025,0.597479,0.852019,0.134102,1.718747,0.296464,0.918819,1.726795,0.986602,0.595992,0.222362,0.702754,1.185403,0.669996,0.77064,0.449639,0.603208,1.327053,1.825485,0.724616,1.373477,1.246777,0.505126,0.821875,0.505108,1.657701
ENSG00000206812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000152670,0,0,0,0,0,0.0026752431444241,0,0.0410539689213894,0,0.0064553810394358,0,0.0093603768607991,0,0.0085261292765735,0,0,0,0,0,0,0,0,0,0,0,0.0216919242622095,0,0,0.0051326301906503,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0083796526508226,0,0,0,0.0174296615304257,0,0
ENSG00000152672,0.498793,0.372989,0.233853,0.344489,0.120047,0.267042,0.489907,0.224989,0.022116,0.356823,0.17462,0.217153,0.464509,0.488717,0.13868,0.185007,0.294011,0.938007,0.052067,0.389542,0.390657,0.291683,0.262722,0.140448,0.429923,0.376365,0.239452,0.340758,0.354424,0.152059,0.337348,0.717586,0.624833,0.629975,0.455063,0.287618,0.124018,0.346771,0.894816,1.271363,0.769846,1.195578,0.476194,0.32753,0.534586,0.152769,0.40496,1.066692,0.418452
ENSG00000207569,0.749474,0.681685,0.777331,0,0.594451,0,0,0,0,1.009975,0,0,0,0.744546,0,0,0.399611,0,0,0.716534,0,0,0,0.162217,0.129679,0,0.063442,0,0.02032,0.736072,0.411132,0.382064,0.520592,0,0.004363,0,0.31977,0,0.166324,0,0.197976,0,0.28907,0,0,0.629655,0.253157,0,0.178676
ENSG00000229307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000238731,0,0,0,1.249133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186708,0,0,0,0,0,0,0.439539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28907,0,0,0,0,0.171675,0
ENSG00000238730,0,0,0.217746,0,0.460699,0,0,0,0,0.176556,0,0,0,0,0,0,0.233735,0,0.210481,0.37332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.688835,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000255404,0.054758,0.07212,0,0,0.037759,0.081027,0.07292,0.074147,0.062693,0.022144,0.049948,0,0.105104,0.094902,0.094112,0.040526,0.067838,0.030528,0,0.090328,0.110234,0.019429,0.016534,0.043326,0,0.031138,0,0,0,0.049794,0,0.080502,0.049162,0,0,0.134449,0.106661,0.058378,0.039795,0.110697,0,0,0.045421,0,0,0.027442,0,0.046982,0.023781
ENSG00000238735,1.2138,1.147226,1.418863,1.154153,1.466312,0.330473,0,0.530002,2.683497,2.075954,2.534808,2.048436,0.729419,1.590706,1.618458,0.935754,4.787796,0.753013,2.977292,1.092865,1.572277,1.982957,0.679355,0.418625,1.48713,0.282032,1.028944,2.417464,1.499608,1.5062,1.53843,1.134314,0.087354,0,1.000989,1.37767,0.734956,1.21616,1.000627,1.120316,0.653322,1.337933,0.799604,3.134443,2.146001,1.041996,0.643355,0.373809,2.046132
ENSG00000143643,2.86900804012346,4.0571601517094,4.8166796980057,4.36611707692308,1.29846025878443,3.8854397991453,5.81142805484331,4.13492349026591,4.30071263176638,3.0981092345679,3.13465111134853,3.80582542117759,2.98562020417854,2.82823165906933,4.90543783618234,4.01859949026591,1.60284916761633,2.80831240479582,1.42599586253561,3.59821501329535,3.04373150308642,3.00539842782526,3.37572744824311,3.17614030365622,4.23106667260209,4.45616191215575,3.89643422388414,7.40130652611586,3.39387774169041,4.32665164173789,5.66561185968661,4.40383780413105,3.52333525332384,3.40036596747388,4.41765581671415,5.09321316334283,3.3722784283001,4.42365094468186,3.53904711419753,3.65110118613485,4.41610160612536,3.66948718518519,3.717242497151,4.72641832264957,4.74955901804369,4.15451357644824,3.13085697602089,3.53471301234568,3.84442654677113
ENSG00000124588,1.76650821725212,1.31494877409586,1.77037438034262,1.44857713436581,0.969026496452673,0.794291510641979,0.593422454317356,0.91537373343139,1.31685329711023,2.24383851574667,1.22542186961412,1.36819549550095,1.3380236000173,1.53016614024918,0.982112431995155,1.27542623542135,0.423048073715176,1.59681705597854,0.949071130039799,1.02826219648728,1.7204864673819,1.73789302093788,2.2787323235854,1.03600982825748,1.39083435577089,2.01128748260945,1.96961169778508,1.59904386243295,1.49710964422911,1.29350243407164,1.37209385507873,1.36461654715349,1.8812428811213,1.52413565028552,1.98963199273231,1.33396388812943,1.38197295483648,1.38915340768299,1.77282512510815,1.77709826059872,1.64607484331199,1.92307605424814,1.71201628093096,1.1766438721232,1.01103067814501,1.38935774563073,2.27047800571033,1.67638934192767,1.35768203400242
ENSG00000143641,4.7000370908973,5.14489053125,2.70689195254149,2.59276484841805,3.95610730562759,2.70818289574689,2.94520841428942,3.41476988226141,2.47287373029046,3.48631234530602,2.24042685373444,3.79434316182573,3.1498460750778,3.67175484893672,3.77540338096473,2.64688255873963,3.79991960451245,4.36424951893154,3.17152125687241,4.23010692427386,3.40987606496369,4.3024751846473,4.66909071239627,5.64164990599066,5.4585146533973,4.50022148262448,5.96191964898859,2.29885959271266,4.02135473171681,3.90876138641079,3.02844856716805,4.6601274780861,3.34934891312241,2.75946195643154,4.41159151919087,3.27154828267635,4.50817261294087,3.3708080560166,3.73420423405083,3.59337644981846,3.39706157326245,3.61887482494813,3.95244383584025,2.49504842829357,2.65927344255705,3.05134861177386,5.05732701957988,3.93475578099066,3.80843273923755
ENSG00000124587,2.40054638845599,0.7549576,0.547790812121212,1.3961648,0.970238704761905,0.377690012121212,0.406077915151515,0.356846109090909,1.0117816,1.45392281904762,0.720437090909091,1.54797111688312,2.00696561500722,1.79350663549784,2.21125871515152,1.37068516363636,0.688765212121212,1.57067586378066,1.14187037575758,1.59143214545455,1.54356911053391,1.47702891428571,1.20803692121212,1.64174336969697,2.8294813021645,1.47446595324675,1.06039517575758,0.826879054545455,0.358698756709957,1.15392915440115,0.533463175757576,2.62679004329004,2.08575478326118,0.704565866666667,1.09474472727273,1.79653720981241,2.76450288369408,1.54119944242424,2.15664454256854,2.28012580779221,1.47636775757576,1.60900397460317,1.71990188744589,0.911818622799423,0.781236363636364,1.06328318268398,2.1128722955267,1.73032001154401,0.630085018181818
ENSG00000167332,0,0.0130610278637771,0,0,0.0152671592707258,0,0,0,0,0.0355900763673891,0,0,0,0,0.0209577681458548,0,0,0.019119485380117,0,0.0462317550739594,0,0,0,0,0,0,0.152156796697626,0,0,0,0,0,0,0.448166423116615,0,0,0,0,0.0664835995872033,0.155909598211214,0,0.421973294805642,0.0244624148606811,0.0196967100103199,0,0,0.0166665208118335,0,0.0259376511867905
ENSG00000167333,1.20295774847203,0.843686408556653,0.76549042877292,0.609128827691584,0.342256982604607,0.48663287235543,1.01017563328632,0.68909980771039,1.0807062651622,1.02260387447109,0.630731550540668,0.925892467089798,0.64615145745181,0.767649572637518,1.01580213916314,0.860158798542548,0.445217528913963,1.20548517066291,0.24095965303244,0.896267232487071,1.17903406605548,0.716233442877292,0.791023703808181,0.842279290079925,0.648580288669488,1.77084314621533,1.54618509308886,1.13216965538317,0.514284188058298,0.894706140808651,0.740212190409027,1.49372932769158,0.891465969910672,0.667790026328162,0.505171000470146,0.764886083215797,1.19534290597085,1.47519944287729,1.34435550282087,1.1644464471086,1.40807970286789,1.27629001269394,1.43919887823225,1.14442017912553,0.657610340855665,0.576440755524213,1.57810264786084,1.48801515115186,0.687320540667607
ENSG00000009830,1.1936919307554,1.04559560411671,0.719228128597122,0.91224357813749,0.921106943645084,0.796325111011191,0.688351742106315,0.546350454936051,1.02684400759392,1.018318058753,0.533397665867306,1.05313519094724,0.830209754496403,0.944468885991207,1.29054320083933,0.744387059752198,0.722691598820943,1.1134688386291,0.976588251498801,1.13683970483613,0.952928947741807,0.904006754896083,0.971023317645883,0.815804068745004,0.96552037529976,1.44553297452038,1.37761527717826,0.708211865307754,0.751519388888889,0.90579884372502,0.645968602517986,1.42302986580735,1.00227629406475,0.820353832434053,0.599804722921663,0.933955853017586,1.11405179566347,1.46511685861311,1.18635544754197,1.21119292905675,1.2270443730016,0.957971860011991,1.11055573411271,0.613964245503597,1.08437147202238,1.69492474580336,1.33578289998002,1.30646943545164,1.16282409282574
ENSG00000281655,0.270385,0.065053,0,0.1188,0,0.301031,0,0.072367,0.274122,0,0.127933,0.056847,0,0,0,0,0.162091,0,0,0.238438,0,0,0,0,0.070685,0,0.087969,0,0.542549,0,0,0,0,0.520102,0,0,0.238608,0,0.415003,0.556713,0,0.103449,0.091813,0.250283,0.158057,0,0.106868,0.225012,0.190324
ENSG00000281652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000238489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000220161,0,0.092561,0,0.029376,0.024459,0,0.158072,0.05702,0,0.015476,0.040501,0.086053,0.065793,0.069701,0.29835,0.113637,0,0.06664,0.029868,0.020252,0.078369,0.072409,0,0,0,0.107866,0.105344,0.050684,0.031816,0.06411,0,0.118914,0.079253,0,0.060603,0,0.012818,0.060107,0,0.049609,0,0,0.042101,0,0.025618,0.038776,0.060109,0.08047,0
ENSG00000258056,0.543103,0.683034,0.308891,0.273087,0.267394,0.49488,0.45106,0.164458,0.452802,0.630555,0.272104,0.405325,0.298983,0.977063,0.321683,0.401916,0.25742,0.684535,0.098921,0.217064,0.306006,0.257988,0.776106,0.433239,0.572016,0.460704,1.760018,0.580407,0.30217,0.394646,0.478942,0.600119,0.496889,0.993837,0.425322,0.298484,0.561632,0.315344,0.524206,0.755674,0.984929,0.459394,0.383644,0.209248,0.193266,0.309199,0.316413,0.51772,0.273731
ENSG00000244183,1.806702,1.047917,0.937236,0.567557,0.743536,1.158377,0.127845,0.616543,1.613781,0.856994,0.656979,0.671806,0.400793,1.111418,1.778665,0.81519,0.841066,1.420866,0.424805,1.345619,1.72314,0.735796,1.387648,1.182245,1.014419,0.840159,0,0.189011,0.649721,1.194553,0.575835,2.12223,1.693121,0.60655,1.460267,0.8239,0.914556,1.133619,1.44901,1.321223,1.926661,1.042076,1.59604,0.515614,1.264292,0.738951,0.878156,0.759481,0.069224
ENSG00000286921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000286920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000178927,1.9813451036341,1.54651963216803,1.05540116968357,0.970730303993367,0.717131417576344,0.680232440790383,0.652290745889181,0.578866850905071,2.56371707130026,1.22925274298743,0.612260615724748,1.89885972723504,1.56894624803095,1.98664840058035,1.75916942904518,1.18376912422274,0.79770609119801,2.30414374146746,0.360554844272489,1.9522106447423,2.31320288213348,1.8102040410391,1.18211261351389,1.72343212215006,2.02700432582562,2.2534826421169,1.88732961448114,1.42006462691723,0.954196248030952,1.30348144424485,1.02142643457234,3.21264355976233,1.86313803357745,1.30337645985906,1.07954347657869,1.45716362968081,2.00061942724886,1.75417406314771,2.56303078803372,1.99698436119939,1.8142313904933,1.32536864750587,2.26865062608816,1.64531580516789,1.12476697844411,1.32701575445627,2.56107997208788,2.26141143319055,1.06988624305652
ENSG00000286922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000178921,1.5129649344769,1.34304540318343,1.26007455910987,1.39628046020708,1.19934138819348,0.651268719517849,0.839256450007727,1.09919330520785,1.84225856266419,1.80421916396229,0.699906506876835,1.63220867269356,1.28794790944213,1.40978163823211,1.87961516674393,1.0248287861227,0.4829295067223,1.68754070035543,0.999615393602225,1.66866218760624,1.09247710879308,1.62842731896152,0.96320732746098,1.50773653129346,1.55203489908824,2.27624081749343,1.69275930706228,1.00502687899861,1.22917022469479,0.75474959279864,0.874013709627569,2.63733455107402,1.34919412084686,1.08309024571164,1.65003850301344,1.39221803616134,1.61854348462371,1.72069810214804,2.07024813382785,1.67111313583681,1.68960023226704,1.2132284615979,1.75107995333024,1.05372512393757,0.958773468552001,1.7486747275537,2.43527774609798,1.59386772168135,1.42032647952403
ENSG00000286924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000286927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000178922,0.257531524087591,0.319094925182482,0.31378962919708,0.0952265262773723,0.101569464963504,0.133163060948905,0.0844697616788321,0.0958958040145985,0.0743888284671533,0.175222634671533,0.118436954744526,0.164939091605839,0.140266182116788,0.125598074087591,0.104414040145985,0.11462595729927,0.0173379284671533,0.174394274817518,0.108988123357664,0.17962403540146,0.0733458941605839,0.18576088649635,0.129470287591241,0.224238045985401,0.188475597445255,0.362950272262774,0.269753272992701,0.0951873346715328,0.114457394890511,0.183296722627737,0.0383159667883212,0.20247279379562,0.105913842335766,0.445622962043796,0.418527767153285,0.249813528467153,0.326275993065693,0.163544261313869,0.228185139781022,0.28527315729927,0.165906818613139,0.303851993065693,0.364332861678832,0.173409233941606,0.0945781445255474,0.184435481386861,0.445575405474453,0.235811088321168,0.0812031945255474
ENSG00000286929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000286928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000178928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000266341,0.021149,0,0,0.001105,0,0,0,0,0,0.043212,0,0.006666,0,0,0,0,0,0,0.001788,0,0,0.008186,0.01719,0,0.005774,0.052643,0,0,0,0,0,0.002066,0,0,0.019976,0,0,0,0,0.007884,0,0.006927,0.001554,0,0.016174,0.011379,0,0.000294,0
ENSG00000266340,0.019313,0,0,0,0,0,0,0,0,0.225254,0,0,0,0,0.067192,0.287395,0,0,0,0,0.456031,0,0,0.225356,0,0.226226,0,0.055126,0,0.086723,0,0,0.072662,0,0,0,0,0.188556,0.01382,0.043141,0,0,0,0.193839,0,0,0,0.153943,0
ENSG00000252860,0.17918,0.163625,0.773518,0.175048,0,0.471957,0.156295,0,0,0.344704,0.082288,1.433609,0.509197,0,0.377235,0,0.240413,0,0.420963,0.113774,0,0,0,0,0,0.364291,0.231789,0,0.188975,0.613027,1.511401,0.184103,0,0.278965,0.600645,0,0.210135,0.64263,0.415018,0.442965,0,0.202484,0.414333,0,0.149635,0.21222,0.101921,0.268141,0.02042
ENSG00000252863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000168310,7.59618260488599,7.40898444332248,5.98057530130293,4.7701287009772,3.05442067198697,6.16238753420195,6.68577167198697,7.06691842019544,5.8727587267101,5.66076879543974,8.82195134071661,6.47303034788274,7.93474148175896,7.86525113550489,5.45706117003257,7.89510434006515,4.11540970162867,8.557613447557,2.38275849446254,7.71246731270358,7.88535105863192,7.8383440732899,6.83504252442997,6.60335633615635,7.76390936775244,8.70761630358306,10.745107486645,10.932671414658,6.12303648143322,7.06378724918567,7.76959739674267,8.52110599771987,9.35370723517915,9.8165907771987,6.39632278306189,9.40023950423453,7.33872842833876,8.17340433843648,6.84751441563518,7.57058985732899,9.17444515439739,8.60863980781759,8.49398842052117,7.9850608019544,7.93914967980456,5.0143901762215,9.02418928566775,7.70599108110749,6.01446642801303
ENSG00000252864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000168314,0,0.0039744045685828,0,0.0160540165638194,0.0090772138140088,0,0,0,0,0.0144310599761827,0,0,0,0,0,0,0.0279358684637869,0,0.0061752049366677,0.0062037914907437,0,0.0046471473422106,0.0088622773627801,0,0,0.0048705480134242,0.0228349806214139,0,0.0057284283858395,0.0187152430442784,0,0,0.0085461080437371,0,0.0099692367651835,0.0112465569990257,0.0038079696871278,0,0,0.0167694446248782,0,0,0.0176658746346216,0.021132724369384,0,0.0073867141929197,0.0170162914366136,0.0062447957128938,0
ENSG00000262456,0,0.025384,0.015074,0.029753,0.003645,0,0,0.028823,0,0.066839,0,0.049731,0,0.009808,0,0,0.040483,0.011613,0,0.021355,0,0,0.134506,0.024923,0,0.00543,0,0.073562,0,0.035442,0,0,0.030837,0.020263,0,0.047928,0.081422,0,0,0.047288,0.064052,0,0.015654,0.06,0,0.050465,0.058727,0,0.016382
ENSG00000212135,0.992754,0.814147,1.359443,3.03843,1.669862,0.706158,0.923503,2.546318,1.876128,2.983952,1.161283,0.53483,1.614462,0.828134,1.384893,0.502864,1.071812,0.307106,0.89502,1.225903,2.457155,1.697098,1.208762,0.486652,0.737771,0.651457,1.843772,3.617287,2.230245,0.347934,0.688924,2.149531,1.243459,0.297234,3.7944,0,1.171051,1.379822,2.124753,2.7504,2.062342,0.532226,1.730512,0.70148,1.669892,0.639595,1.837075,1.351751,0.746899
ENSG00000262454,1.19060374408993,1.88949119722268,3.71086530715821,2.45942797140023,1.5996644516449,0.922544516118367,0.713282990907588,1.47997647082162,1.43763644453629,3.41894727442553,1.25105714051909,1.43430161960655,1.51097536105141,1.42348793172425,0.660300909241197,1.65269453959332,1.08324096495288,2.11097645346338,3.23411945908415,1.11601112035047,1.12279660836502,1.22794470077699,2.28458284361051,1.19937378277401,1.82395840915854,2.02600225343032,1.02957400281038,3.41265804976029,2.28038363465036,1.61409820846421,1.20471441593652,1.12032476541577,1.23747092362374,1.66020628070756,3.5181299950405,2.11558544833857,1.51376766176227,2.16619906199372,1.62645098611341,1.7357013789056,2.50259165531493,0.954054747726897,1.82535868242685,0.786964749545379,1.93611564275087,5.16261509142007,1.12180956273764,1.30903599123822,1.97947023557613
ENSG00000212133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000219682,0.279641,0.284985,0.207566,0.515784,0.286252,0.225323,0.126644,0.317749,0.031217,0.214706,0.303191,0.222169,0.231313,0.525144,0.289725,0.287885,0.575412,0.298725,0.290107,0.366259,0.159816,0.133736,0.973876,0.400391,0.391954,0.247736,0.782517,0.606209,0.149993,0.41604,0.545968,0.316642,0.597786,0.407006,0.382398,0.256982,0.232923,0.227053,0.402633,0.292206,0.427185,0.212642,0.266918,0.239185,0.343552,0.443433,0.40679,0.197131,0.249713
ENSG00000241073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119727,0,0,0,0,0,0.034955,0,0,0,0,0,0,0,0.041928,0
