disease,pro_id,nsnps,PP.H0.abf_r1,PP.H1.abf_r1,PP.H2.abf_r1,PP.H3.abf_r1,PP.H4.abf_r1
ad_eur,O43427,2070,0,0,0.8,0.1,0.1
ad_eur,Q9H3H3,2081,0,0,0.8,0.2,0
ad_eur,O43290,2087,0,0,0.8,0.2,0.1
ad_eur,O75531,2047,0,0,0.8,0.2,0.1
ad_eur,Q15828,2040,0,0,0.8,0.2,0
ad_eur,Q13435,2003,0,0,0.8,0.1,0.1
ad_eur,Q6VY07,2004,0,0,0.8,0.2,0.1
ad_eur,Q8ND30,4137,0.6,0.3,0,0,0
ad_eur,Q9H0B6,1863,0,0,0.7,0.2,0.1
ad_eur,Q9H0U4,1856,0,0,0.8,0.1,0.1
ad_eur,O95070,1851,0,0,0.8,0.2,0.1
ad_eur,Q9HCU0,1867,0,0,0.8,0.1,0
ad_eur,Q13671,1880,0,0,0.8,0.1,0
ad_eur,O43505,1878,0,0,0.7,0.2,0
ad_eur,Q9Y3B7,1921,0,0,0.8,0.2,0
ad_eur,Q9NY33,1873,0,0,0.8,0.2,0.1
ad_eur,Q08043,1887,0,0,0.8,0.2,0.1
ad_eur,Q9UBX1,1905,0,0,0.8,0.2,0
ad_eur,O14618,1952,0,0,0.8,0.2,0.1
ad_eur,Q96PK6,1952,0,0,0.8,0.1,0.1
ad_eur,Q9BWF3,2003,0,0,0.8,0.2,0
ad_eur,O15020,2018,0,0,0.7,0.2,0.1
ad_eur,P11498,1922,0,0,0.8,0.1,0.1
ad_eur,Q9Y2K7,1878,0,0,0.8,0.1,0.1
ad_eur,P25098,1906,0,0,0.8,0.2,0.1
ad_eur,Q6ZTN6,1915,0,0,0.8,0.1,0.1
ad_eur,Q8TE77,1917,0,0,0.8,0.1,0.1
ad_eur,P62136,1878,0,0,0.8,0.1,0.1
ad_eur,Q9UBS0,1886,0,0,0.8,0.2,0.1
ad_eur,Q9BR76,1894,0,0,0.8,0.1,0.1
ad_eur,O00170,1904,0,0,0.8,0.1,0.1
ad_eur,P09211,1845,0.5,0.1,0.3,0.1,0
ad_eur,P49821,1851,0.4,0.2,0.3,0.1,0
ad_eur,Q8WV74,1890,0.5,0.1,0.3,0.1,0
ad_eur,Q6BCY4,4190,0.6,0.3,0,0,0
ad_eur,P43353,2358,0.5,0.1,0.3,0.1,0
ad_eur,O00217,2381,0.4,0.2,0.3,0.1,0
ad_eur,Q13488,2397,0.5,0.1,0.3,0.1,0
ad_eur,Q5H9R7,2924,0.5,0.1,0.3,0.1,0
ad_eur,P50416,3200,0.4,0.1,0.3,0.1,0
ad_eur,Q7Z2W9,3256,0.5,0.1,0.3,0.1,0
ad_eur,Q5XXA6,3717,0.6,0.2,0.1,0,0
ad_eur,Q13158,3471,0.6,0.2,0.1,0,0
ad_eur,Q13136,3514,0.7,0.2,0.1,0,0
ad_eur,Q14247,3803,0.6,0.3,0.1,0,0
ad_eur,Q86W26,3588,0.7,0.2,0,0,0
ad_eur,O00303,3586,0.7,0.2,0,0,0
ad_eur,Q6IA69,4302,0.5,0.4,0.1,0.1,0
ad_eur,Q14980,4378,0.6,0.2,0.1,0,0
ad_eur,Q6IAA8,4377,0.6,0.2,0.1,0,0
ad_eur,P14207,4242,0.6,0.3,0.1,0,0
ad_eur,O15357,4241,0.6,0.3,0.1,0,0
ad_eur,Q9H078,3590,0.7,0.2,0.1,0,0
ad_eur,O00408,3012,0.7,0.2,0.1,0,0
ad_eur,Q96P48,2614,0.7,0.2,0.1,0,0
ad_eur,Q96PE2,1936,0.8,0.1,0,0,0
ad_eur,P20340,1948,0,0,0.8,0.1,0
ad_eur,Q9BRP4,1982,0,0,0.8,0.1,0.1
ad_eur,Q9Y570,2300,0,0,0.8,0.1,0
ad_eur,Q6PCE3,2450,0,0,0.7,0.2,0.1
ad_eur,Q15005,2779,0,0,0.7,0.2,0.1
ad_eur,P49407,2902,0,0,0.8,0.2,0
ad_eur,P23396,2888,0,0,0.7,0.2,0
ad_eur,P50454,2839,0,0,0.5,0.1,0.4
ad_eur,Q96PD7,3033,0,0,0.7,0.2,0.1
ad_eur,Q9P2Y5,3065,0,0,0.8,0.2,0
ad_eur,O15484,3857,0,0,0.7,0.3,0
ad_eur,Q13153,3877,0,0,0.7,0.2,0.1
ad_eur,P54105,3752,0,0,0.7,0.3,0.1
ad_eur,Q9H7C9,3508,0,0.2,0,0.4,0.5
ad_eur,P46776,2815,0.7,0.3,0,0,0
ad_eur,Q96HW7,3279,0.2,0.1,0.5,0.1,0
ad_eur,O95298,3254,0.2,0.1,0.5,0.2,0
ad_eur,Q9BVK2,3289,0.2,0.1,0.5,0.1,0.1
ad_eur,P78524,3101,0.7,0.2,0,0,0
ad_eur,P42785,3400,0.7,0.2,0,0,0
ad_eur,Q9H061,2960,0.7,0.2,0,0,0
ad_eur,Q13492,3386,0.7,0.2,0,0,0
ad_eur,Q53FT3,4016,0.7,0.2,0,0,0
ad_eur,P57729,4429,0.2,0.6,0.1,0.2,0
ad_eur,P53634,4206,0.6,0.2,0.2,0.1,0
ad_eur,Q9UHD1,3612,0.7,0.2,0,0,0
ad_eur,Q9H0W9,3805,0.6,0.3,0,0,0
ad_eur,Q9NVC6,3766,0.7,0.2,0,0,0
ad_eur,P49959,3651,0.7,0.3,0,0,0
ad_eur,O94919,3686,0.6,0.2,0.1,0,0
ad_eur,Q9HBQ8,2402,0.8,0.2,0.1,0,0
ad_eur,Q6P3W7,2269,0.8,0.2,0.1,0,0
ad_eur,P01023,2999,0.8,0.2,0,0,0
ad_eur,P20742,3168,0.2,0.7,0,0,0
ad_eur,Q92478,3620,0.7,0.3,0,0,0
ad_eur,Q96A72,2798,0.8,0.2,0,0,0
ad_eur,P16989,2881,0.7,0.2,0,0,0
ad_eur,Q9H4A3,2937,0.6,0.2,0.2,0,0
ad_eur,Q8IUD2,3274,0.6,0.2,0.2,0,0
ad_eur,O75691,3042,0.7,0.2,0,0,0
ad_eur,P40616,3131,0.7,0.2,0,0,0
ad_eur,Q00872,3119,0.7,0.2,0,0,0
ad_eur,Q8WUD6,3184,0.7,0.2,0,0,0
ad_eur,Q9Y3C0,2940,0.8,0.2,0,0,0
ad_eur,Q8NFH4,2884,0.7,0.3,0,0,0
ad_eur,P14625,4218,0.6,0.3,0.1,0,0
ad_eur,P25208,4588,0.6,0.3,0.1,0,0
ad_eur,Q16881,4570,0.6,0.3,0.1,0,0
ad_eur,Q3SY69,4322,0.7,0.3,0.1,0,0
ad_eur,Q2M389,4337,0.7,0.3,0.1,0,0
ad_eur,Q8NEU8,4315,0.6,0.3,0.1,0,0
ad_eur,Q07065,2901,0.6,0.3,0,0,0
ad_eur,Q15020,3600,0.7,0.2,0,0,0
ad_eur,Q4V9L6,3612,0.7,0.3,0,0,0
ad_eur,Q9ULV4,3704,0.7,0.2,0,0,0
ad_eur,P13051,3105,0.7,0.2,0,0,0
ad_eur,O00763,3083,0.7,0.2,0,0,0
ad_eur,Q03426,2345,0.8,0.2,0,0,0
ad_eur,Q96EY8,2345,0.2,0.8,0,0,0
ad_eur,Q9NZD2,2162,0.8,0.2,0,0,0
ad_eur,Q14161,2000,0.8,0.2,0,0,0
ad_eur,Q8IZ07,2001,0.8,0.2,0,0,0
ad_eur,P16615,1747,0.8,0.1,0,0,0
ad_eur,Q9UJX3,1763,0.8,0.2,0,0,0
ad_eur,O15145,1672,0.8,0.1,0,0,0
ad_eur,Q9UBQ0,1567,0.8,0.1,0,0,0
ad_eur,Q96D96,1290,0.9,0.1,0,0,0
ad_eur,P36873,1230,0.9,0.1,0,0,0
ad_eur,P10916,1248,0.9,0.1,0,0,0
ad_eur,Q8N4B1,1524,0.9,0.1,0,0,0
ad_eur,P05091,1762,0,0.9,0,0,0.1
ad_eur,P30040,1908,0.8,0.2,0,0,0
ad_eur,Q14CX7,2050,0.8,0.2,0,0,0
ad_eur,Q02878,2116,0.7,0.1,0.1,0,0
ad_eur,Q06124,2114,0.7,0.1,0.1,0,0
ad_eur,Q9Y6K5,2689,0.7,0.2,0.1,0,0
ad_eur,P29728,2791,0.7,0.2,0.1,0,0
ad_eur,O95294,3096,0.7,0.2,0.1,0,0
ad_eur,Q9ULQ1,3264,0.6,0.2,0.1,0,0
ad_eur,Q8NHP8,3455,0.7,0.2,0.1,0,0
ad_eur,Q9Y4C8,4015,0.6,0.2,0.1,0,0
ad_eur,Q969J3,3298,0.7,0.2,0,0,0
ad_eur,A6NCE7,3582,0.7,0.2,0.1,0,0
ad_eur,Q96BS2,3729,0.6,0.2,0.1,0,0
ad_eur,P40937,3462,0.7,0.2,0.1,0,0
ad_eur,P30086,3624,0.7,0.2,0.1,0,0
ad_eur,Q9H2K8,3496,0.6,0.2,0.1,0,0
ad_eur,Q9H0S4,3547,0.7,0.3,0,0,0
ad_eur,Q9UJY1,2634,0.8,0.2,0,0,0
ad_eur,Q9Y478,2818,0.7,0.2,0.1,0,0
ad_eur,Q8NFJ5,3544,0.7,0.3,0,0,0
ad_eur,Q15286,2694,0.2,0,0.6,0.1,0
ad_eur,Q92616,2719,0.2,0.1,0.5,0.1,0.1
ad_eur,P05388,2728,0.2,0.1,0.6,0.1,0
ad_eur,P49023,2772,0.2,0,0.6,0.1,0
ad_eur,O60361,2752,0.2,0.1,0.6,0.1,0
ad_eur,P12074,2825,0.2,0.1,0.5,0.1,0
ad_eur,O43716,2846,0.2,0.1,0.5,0.1,0.1
ad_eur,Q13242,2835,0.2,0.1,0.6,0.1,0
ad_eur,P63167,2835,0.2,0.1,0.6,0.1,0
ad_eur,Q5HYK3,2857,0.2,0.1,0.5,0.2,0
ad_eur,Q14165,2902,0.2,0.1,0.6,0.1,0
ad_eur,A6NIH7,2930,0.2,0.1,0.5,0.1,0
ad_eur,P16219,2939,0.2,0.1,0.6,0.1,0
ad_eur,Q9NRV9,3536,0.7,0.3,0.1,0,0
ad_eur,O00233,2921,0.1,0,0.6,0.2,0
ad_eur,Q9NR28,2488,0.1,0,0.6,0.2,0.1
ad_eur,Q96AX1,2449,0.1,0,0.7,0.1,0
ad_eur,P30622,2442,0,0,0.8,0.2,0.1
ad_eur,O43583,2218,0,0,0.8,0.1,0.1
ad_eur,O75146,2209,0,0,0.8,0.2,0.1
ad_eur,A3KN83,2127,0,0,0.7,0.1,0.1
ad_eur,Q15363,2258,0,0,0.8,0.1,0
ad_eur,Q14232,2345,0,0,0.7,0.2,0.1
ad_eur,Q9Y487,2517,0,0,0.7,0.2,0.1
ad_eur,Q8WTV0,3824,0.5,0.2,0.2,0.1,0
ad_eur,P0CG48,3918,0.5,0.2,0.2,0.1,0
ad_eur,Q86V21,4106,0.5,0.2,0.2,0.1,0
ad_eur,P62826,4345,0.6,0.3,0.1,0,0
ad_eur,Q9Y606,3994,0.6,0.3,0.1,0,0
ad_eur,Q9BVI4,3908,0.7,0.3,0.1,0,0
ad_eur,Q96HS1,2760,0.7,0.2,0,0,0
ad_eur,Q08378,2666,0.7,0.2,0,0,0
ad_eur,Q6P4A8,3153,0.6,0.3,0.1,0,0
ad_eur,Q9Y2W2,2919,0.7,0.2,0.1,0,0
ad_eur,P08493,2818,0.7,0.2,0.1,0,0
ad_eur,P52566,2725,0.7,0.2,0.1,0,0
ad_eur,Q12929,2484,0.8,0.2,0,0,0
ad_eur,Q9Y3F4,2484,0.8,0.2,0,0,0
ad_eur,Q9Y315,2452,0.8,0.2,0,0,0
ad_eur,P10620,1892,0.8,0.1,0,0,0
ad_eur,Q02790,3566,0.7,0.2,0,0,0
ad_eur,Q9HAU0,3780,0.6,0.3,0.1,0,0
ad_eur,P46063,4062,0.7,0.3,0,0,0
ad_eur,P07195,3918,0.7,0.2,0,0,0
ad_eur,O75954,3601,0.7,0.2,0,0,0
ad_eur,Q8NFW8,3128,0.7,0.2,0,0,0
ad_eur,Q86YS7,2445,0.8,0.2,0,0,0
ad_eur,P54687,3798,0.7,0.3,0,0,0
ad_eur,P01116,3998,0.7,0.3,0.1,0,0
ad_eur,Q14571,3777,0.7,0.3,0.1,0,0
ad_eur,Q9NVM9,3696,0.7,0.2,0.1,0,0
ad_eur,Q13503,3602,0.7,0.2,0.1,0,0
ad_eur,Q9Y2H1,3331,0.7,0.2,0,0,0
ad_eur,Q86W92,2942,0.8,0.2,0,0,0
ad_eur,P82673,2795,0.7,0.2,0,0,0
ad_eur,Q96M96,5050,0.6,0.3,0.1,0,0
ad_eur,O00429,5061,0.5,0.4,0.1,0.1,0
ad_eur,Q9Y2Z4,5089,0.7,0.3,0,0,0
ad_eur,Q99959,4876,0.6,0.3,0,0,0
ad_eur,Q5BKT4,2746,0.8,0.2,0,0,0
ad_eur,Q9NQ88,3359,0.7,0.3,0,0,0
ad_eur,Q16795,3514,0.7,0.2,0,0,0
ad_eur,Q86YQ8,3340,0.6,0.3,0,0,0
ad_eur,Q12860,3961,0.1,0.8,0,0.1,0
ad_eur,Q9NWZ3,2975,0.7,0.2,0.1,0,0
ad_eur,Q12792,2952,0.7,0.2,0.1,0,0
ad_eur,Q4KMQ2,2802,0.7,0.2,0.1,0,0
ad_eur,Q68CP9,3268,0.7,0.2,0.1,0,0
ad_eur,Q96QD8,3591,0.6,0.2,0.1,0,0
ad_eur,Q9H6T3,3955,0.5,0.2,0.2,0.1,0
ad_eur,P21128,3927,0.5,0.3,0.1,0.1,0
ad_eur,P08237,3239,0.6,0.2,0.2,0,0
ad_eur,Q9BUQ8,2265,0.7,0.1,0.1,0,0
ad_eur,Q9NYL4,2304,0.7,0.2,0.1,0,0
ad_eur,P61204,2273,0.7,0.1,0.1,0,0
ad_eur,P54619,2204,0.7,0.2,0.1,0,0
ad_eur,P68363,2092,0.5,0.2,0.1,0,0.1
ad_eur,Q71U36,2079,0.5,0.2,0.1,0,0.1
ad_eur,Q9BQE3,1992,0.5,0.2,0.1,0,0.1
ad_eur,P41219,1976,0.7,0.1,0.1,0,0
ad_eur,Q8IVF7,1701,0.8,0.1,0,0,0
ad_eur,P55064,1882,0.8,0.2,0,0,0
ad_eur,P21695,2087,0.8,0.2,0,0,0
ad_eur,Q9UHB6,2309,0.8,0.1,0.1,0,0
ad_eur,Q9P265,2689,0.7,0.2,0.1,0,0
ad_eur,Q9H8H3,2768,0.7,0.2,0.1,0,0
ad_eur,Q6P1Q0,2727,0.7,0.2,0.1,0,0
ad_eur,Q12800,2884,0.7,0.2,0.1,0,0
ad_eur,Q9UBW5,3199,0.5,0.3,0.1,0.1,0
ad_eur,Q6KB66,4251,0.3,0.1,0.4,0.2,0
ad_eur,P08729,4204,0.3,0.1,0.4,0.2,0
ad_eur,P04275,3144,0.7,0.2,0.1,0,0
ad_eur,P78386,3944,0.3,0.1,0.4,0.2,0
ad_eur,Q9NSB4,3916,0.3,0.1,0.4,0.1,0
ad_eur,O95678,3890,0.3,0.2,0.3,0.2,0
ad_eur,P04259,3882,0.3,0.1,0.4,0.2,0
ad_eur,P48668,3864,0.3,0.1,0.4,0.2,0
ad_eur,P02538,3844,0.3,0.1,0.4,0.2,0.1
ad_eur,P13647,3808,0.3,0.1,0.4,0.1,0
ad_eur,Q3SY84,3830,0.3,0.1,0.4,0.1,0
ad_eur,Q14CN4,3836,0.3,0.1,0.4,0.2,0
ad_eur,P35908,3877,0.3,0.1,0.4,0.2,0
ad_eur,P04264,3893,0.3,0.1,0.4,0.2,0
ad_eur,Q7Z794,3921,0.3,0.1,0.4,0.2,0
ad_eur,P12035,3999,0.3,0.1,0.4,0.2,0
ad_eur,P19013,3995,0.3,0.1,0.4,0.1,0
ad_eur,Q5XKE5,3964,0.3,0.1,0.4,0.1,0
ad_eur,Q8N1N4,3952,0.3,0.1,0.4,0.1,0
ad_eur,P05783,3934,0.3,0.1,0.4,0.2,0
ad_eur,P05787,3935,0.3,0.1,0.4,0.1,0
ad_eur,P21926,3080,0.7,0.2,0.1,0,0
ad_eur,P23588,3971,0.3,0.1,0.4,0.2,0
ad_eur,Q63HR2,3972,0.3,0.1,0.4,0.2,0
ad_eur,P13631,3766,0.3,0.1,0.4,0.1,0
ad_eur,Q99471,3629,0.3,0.1,0.4,0.2,0.1
ad_eur,Q9HB07,3616,0.3,0.1,0.4,0.2,0
ad_eur,Q9NRG9,3524,0.3,0.1,0.4,0.2,0
ad_eur,Q15366,3185,0.3,0.1,0.4,0.1,0
ad_eur,Q9P1Z2,2519,0.3,0.1,0.4,0.1,0
ad_eur,P45973,2418,0.7,0.2,0.1,0,0
ad_eur,P09651,2418,0.7,0.2,0.1,0,0
ad_eur,P61923,2479,0.5,0.4,0,0,0
ad_eur,Q96PM9,2622,0.7,0.2,0.1,0,0
ad_eur,P08648,2669,0.7,0.2,0.1,0,0
ad_eur,P55160,2891,0.7,0.2,0.1,0,0
ad_eur,Q9BX59,3174,0.4,0.3,0.1,0.1,0.1
ad_eur,Q13683,2666,0.1,0.1,0.5,0.3,0
ad_eur,P78537,2670,0.2,0.1,0.5,0.2,0
ad_eur,P08962,2671,0.2,0,0.6,0.1,0.1
ad_eur,P82979,2725,0.2,0,0.6,0.1,0
ad_eur,Q99542,2748,0.2,0,0.6,0.1,0.1
ad_eur,Q9BRP8,2846,0.2,0,0.5,0.1,0.1
ad_eur,P23743,2838,0.2,0,0.6,0.1,0.1
ad_eur,P40967,2743,0.2,0.1,0.6,0.2,0
ad_eur,P24941,2743,0.2,0,0.6,0.2,0
ad_eur,P61020,2728,0.2,0,0.6,0.2,0
ad_eur,P51687,2702,0.2,0,0.6,0.1,0
ad_eur,P21860,2685,0.2,0.1,0.6,0.2,0
ad_eur,Q9UQ80,2703,0.2,0.1,0.6,0.2,0.1
ad_eur,Q9BSJ8,2590,0.2,0,0.6,0.1,0.1
ad_eur,P14649,2563,0.2,0,0.6,0.2,0.1
ad_eur,P60660,2547,0.2,0,0.6,0.1,0.1
ad_eur,Q8TAQ2,2489,0.2,0,0.6,0.1,0.1
ad_eur,O75390,2438,0.2,0,0.6,0.1,0.1
ad_eur,Q9Y2B0,2429,0.2,0,0.6,0.2,0.1
ad_eur,P04406,3178,0.6,0.2,0.1,0,0
ad_eur,P52630,2351,0.2,0,0.6,0.1,0.1
ad_eur,Q13790,2345,0.2,0,0.6,0.1,0.1
ad_eur,Q8WW59,2187,0.2,0,0.6,0.2,0.1
ad_eur,P06576,1732,0.2,0,0.6,0.1,0.1
ad_eur,P46087,3238,0.6,0.2,0.1,0,0
ad_eur,E9PAV3,1759,0.2,0,0.6,0.1,0
ad_eur,Q13765,1760,0.2,0,0.6,0.1,0
ad_eur,Q8NEX9,1852,0.2,0,0.6,0.1,0.1
ad_eur,Q14839,3299,0.6,0.2,0.1,0,0
ad_eur,Q07954,1798,0.7,0.1,0.2,0,0
ad_eur,P42226,1800,0.6,0.1,0.2,0,0
ad_eur,P34897,1893,0.7,0.1,0.2,0,0
ad_eur,Q9NRX3,1908,0.6,0.3,0.1,0.1,0
ad_eur,P56192,2550,0.6,0.1,0.2,0,0
ad_eur,Q9BRR9,2557,0.6,0.2,0.2,0,0
ad_eur,Q13561,2555,0.6,0.2,0.1,0,0
ad_eur,Q8TBX8,2637,0.6,0.2,0.1,0,0
ad_eur,Q86VW2,2676,0.6,0.2,0.2,0,0
ad_eur,Q13438,2700,0.6,0.1,0.2,0,0
ad_eur,P43897,2711,0.6,0.2,0.1,0,0
ad_eur,Q9UBW8,3344,0.6,0.2,0.1,0,0
ad_eur,P20962,3408,0.6,0.2,0.1,0,0
ad_eur,Q15773,3409,0.6,0.2,0.1,0,0
ad_eur,P45974,3573,0.6,0.2,0.1,0,0
ad_eur,O60669,2385,0.8,0.2,0,0,0
ad_eur,P60174,3586,0.6,0.2,0.1,0,0
ad_eur,P09104,3646,0.6,0.2,0.1,0,0
ad_eur,Q99622,3638,0.6,0.2,0.1,0,0
ad_eur,P29350,3641,0.6,0.2,0.1,0,0
ad_eur,Q99623,3617,0.6,0.2,0.1,0,0
ad_eur,Q92979,3617,0.6,0.2,0.1,0,0
ad_eur,P09871,3562,0.6,0.3,0.1,0.1,0
ad_eur,Q6P1A2,3548,0.6,0.2,0.1,0.1,0
ad_eur,P00736,3465,0.6,0.2,0.1,0,0
ad_eur,Q9NZP8,3465,0.6,0.2,0.1,0.1,0
ad_eur,Q9Y4E8,3989,0.7,0.3,0,0,0
ad_eur,P82980,3448,0.6,0.2,0.1,0,0
ad_eur,Q7Z3U7,3754,0.7,0.2,0,0,0
ad_eur,P50542,3320,0.6,0.2,0.1,0,0
ad_eur,O43592,2622,0.8,0.2,0,0,0
ad_eur,Q9UHD2,2584,0.8,0.2,0,0,0
ad_eur,P15586,2279,0.8,0.2,0,0,0
ad_eur,Q9Y2U8,2228,0.8,0.1,0,0,0
ad_eur,Q8IXL7,2266,0.8,0.2,0,0,0
ad_eur,Q86VB7,3063,0.7,0.2,0.1,0,0
ad_eur,Q9Y3R0,3442,0.7,0.2,0.1,0,0
ad_eur,Q86VP6,3949,0,0,0.7,0.3,0
ad_eur,P61224,3257,0,0,0.7,0.2,0.1
ad_eur,P57740,3353,0,0,0.7,0.3,0
ad_eur,P14384,3340,0,0,0.7,0.2,0
ad_eur,Q16630,3188,0,0,0.7,0.2,0
ad_eur,P61626,3138,0.7,0.3,0.1,0,0
ad_eur,P78371,3303,0.7,0.3,0.1,0,0
ad_eur,Q9NZN8,3348,0.7,0.3,0,0,0
ad_eur,P11169,3017,0.7,0.2,0.1,0,0
ad_eur,P19075,2869,0.7,0.2,0,0,0
ad_eur,Q9UL25,2679,0.8,0.2,0,0,0
ad_eur,Q8TC07,2768,0.7,0.2,0,0,0
ad_eur,Q13601,3228,0.8,0.2,0,0,0
ad_eur,P55209,2936,0.8,0.2,0,0,0
ad_eur,Q9BZF1,2898,0.8,0.2,0,0,0
ad_eur,Q16527,2627,0.8,0.2,0,0,0
ad_eur,A8K2U0,2734,0.8,0.2,0.1,0,0
ad_eur,O14974,2613,0.7,0.2,0,0,0
ad_eur,P20645,2692,0.7,0.2,0,0,0
ad_eur,Q9H6R3,3577,0.7,0.2,0,0,0
ad_eur,Q6ZXV5,1796,0.8,0.1,0,0,0
ad_eur,P20020,2572,0.7,0.2,0.1,0,0
ad_eur,P51884,3210,0.6,0.2,0.1,0,0
ad_eur,P07585,3186,0.7,0.2,0.1,0,0
ad_eur,Q15075,2809,0.7,0.2,0.1,0,0
ad_eur,Q9NZJ9,2918,0,0,0.6,0.2,0.1
ad_eur,P61088,2851,0,0,0.7,0.2,0.1
ad_eur,P78560,2970,0,0,0.7,0.2,0.1
ad_eur,Q9UI09,4391,0,0,0.7,0.3,0.1
ad_eur,P50579,4239,0.6,0.3,0.1,0,0
ad_eur,P42357,3779,0.6,0.2,0.1,0,0
ad_eur,P09960,3805,0.6,0.2,0.1,0.1,0
ad_eur,P42167,2870,0.7,0.2,0,0,0
ad_eur,P42166,2870,0.7,0.2,0,0,0
ad_eur,Q00325,2933,0.7,0.2,0,0,0
ad_eur,Q70UQ0,2921,0.7,0.2,0,0,0
ad_eur,Q9BZ29,3740,0.3,0.1,0.4,0.1,0
ad_eur,Q8NBM4,3702,0.3,0.1,0.4,0.2,0
ad_eur,Q99805,3475,0.3,0.1,0.3,0.2,0.1
ad_eur,Q8N0X4,3397,0.3,0.1,0.4,0.1,0
ad_eur,P05165,3252,0.3,0.1,0.4,0.1,0
ad_eur,Q9BVM4,3372,0.2,0.7,0,0,0
ad_eur,P29144,4000,0.6,0.3,0.1,0,0
ad_eur,P02462,4500,0.2,0.6,0,0.1,0
ad_eur,P08572,4500,0.6,0.3,0.1,0,0
ad_eur,Q8IW45,4559,0.6,0.3,0.1,0,0
ad_eur,Q9HA77,4505,0.6,0.3,0.1,0,0
ad_eur,Q14155,3787,0.6,0.2,0.1,0,0
ad_eur,Q96CW5,2812,0.7,0.2,0,0,0
ad_eur,P98196,2818,0.7,0.2,0.1,0,0
ad_eur,P08709,3360,0.6,0.2,0.1,0,0
ad_eur,P00742,3366,0.6,0.2,0.1,0,0
ad_eur,Q13619,3564,0.7,0.2,0.1,0,0
ad_eur,Q5JVF3,3566,0.6,0.2,0.1,0,0
ad_eur,P11279,3805,0.5,0.3,0.1,0.1,0
ad_eur,Q5TC63,3909,0.6,0.2,0.1,0,0
ad_eur,Q14644,2701,0.6,0.3,0.1,0,0
ad_eur,Q13042,2551,0.7,0.2,0.1,0,0
ad_eur,Q96JM3,2416,0.7,0.2,0.1,0,0
ad_eur,Q8WXF1,2872,0.8,0.2,0,0,0
ad_eur,Q9Y2S2,2275,0.8,0.2,0,0,0
ad_eur,Q9C0E2,2634,0.7,0.2,0,0,0
ad_eur,Q8IYU8,2945,0.6,0.2,0.1,0,0
ad_eur,Q13326,5730,0.6,0.3,0.1,0,0
ad_eur,Q99797,6112,0.6,0.3,0.1,0,0
ad_eur,Q9UKK3,5289,0.6,0.3,0.1,0,0
ad_eur,Q9Y217,4263,0.7,0.2,0.1,0,0
ad_eur,Q9BVL2,4267,0.6,0.3,0.1,0,0
ad_eur,O75317,3637,0.7,0.2,0,0,0
ad_eur,P46778,3522,0.4,0.6,0,0,0
ad_eur,Q9H2K0,3522,0.7,0.2,0,0,0
ad_eur,P0DPB6,3407,0.7,0.3,0,0,0
ad_eur,P17948,3828,0.7,0.3,0,0,0
ad_eur,O95164,3723,0.6,0.3,0,0,0
ad_eur,P09429,3349,0.7,0.2,0,0,0
ad_eur,P20292,3332,0.7,0.2,0,0,0
ad_eur,Q92598,3151,0.7,0.2,0,0,0
ad_eur,Q9NTI5,3174,0.7,0.2,0,0,0
ad_eur,P40938,3552,0.7,0.2,0,0,0
ad_eur,O15075,3297,0.7,0.2,0.1,0,0
ad_eur,Q8N0X7,3525,0.7,0.2,0.1,0,0
ad_eur,Q9Y673,3728,0.7,0.2,0.1,0,0
ad_eur,Q96B26,3726,0.7,0.2,0.1,0,0
ad_eur,Q15063,3477,0.7,0.2,0.1,0,0
ad_eur,P61960,4032,0.7,0.3,0.1,0,0
ad_eur,Q5JS37,3774,0.7,0.2,0.1,0,0
ad_eur,Q9Y2V7,3977,0.6,0.3,0.1,0,0
ad_eur,Q92665,3413,0.7,0.2,0.1,0,0
ad_eur,P32519,3367,0.7,0.2,0.1,0,0
ad_eur,Q6N069,3500,0.7,0.2,0.1,0,0
ad_eur,A3KMH1,3479,0.6,0.3,0.1,0,0
ad_eur,Q15714,2895,0.4,0.1,0.3,0.1,0
ad_eur,Q8IXQ4,2724,0.4,0.1,0.3,0.1,0
ad_eur,P13984,2833,0.4,0.1,0.3,0.1,0
ad_eur,P13693,2749,0.4,0.1,0.3,0.1,0
ad_eur,Q96JB2,2877,0.4,0.1,0.3,0.1,0
ad_eur,Q96IY4,3339,0.4,0.1,0.3,0.1,0
ad_eur,P13796,3449,0.4,0.1,0.3,0.1,0
ad_eur,Q9Y2L9,3379,0.5,0.2,0.1,0.1,0
ad_eur,P10768,3658,0.5,0.2,0.2,0.1,0
ad_eur,Q9P2R7,3263,0.5,0.2,0.3,0.1,0
ad_eur,Q9NV35,3262,0.5,0.2,0.3,0.1,0
ad_eur,Q9Y2H6,3147,0.6,0.2,0.2,0,0
ad_eur,Q9H9S4,2970,0.6,0.2,0.1,0,0
ad_eur,Q5W111,2979,0.6,0.2,0.1,0,0
ad_eur,Q9UL03,2680,0.8,0.2,0,0,0
ad_eur,Q86VN1,2271,0.7,0.2,0.1,0,0
ad_eur,Q8WWK9,2273,0.7,0.2,0.1,0,0
ad_eur,Q9Y2Z0,2406,0.7,0.2,0.1,0,0
ad_eur,Q6UX06,2676,0.6,0.3,0.1,0,0
ad_eur,Q9Y2L1,3458,0.6,0.2,0.1,0,0
ad_eur,Q8WXW3,3458,0.6,0.2,0.1,0,0
ad_eur,O60343,3377,0.5,0.2,0.2,0.1,0
