pro_id	nsnps	PP.H0.abf	PP.H1.abf	PP.H2.abf	PP.H3.abf	PP.H4.abf	P1	P2	P3	P4	relative_P4	relative_PP4
Q53EL6	3579	0.533251894702872	0.166799218248014	0.214198661898645	0.0669817799060603	0.0187684452444085	0.3579	0.3579	0.12805662	0.03579	0.218435998252512	0.218873422331835
Q53FA7	2727	0.634054882173776	0.160499479651032	0.152711019325818	0.0386419287804117	0.0140926900689618	0.2727	0.2727	0.07433802	0.02727	0.268384326355341	0.26723792408958
Q53FT3	4141	0.54343548942152	0.175772282796412	0.200370884326515	0.0647936245835461	0.0156277188720076	0.4141	0.4141	0.1714374	0.04141	0.194552529182879	0.194323026705523
Q53GG5	4513	0.439579689766242	0.239780411001961	0.192964520954021	0.105235180252447	0.0224401980253297	0.4513	0.4513	0.20362656	0.04513	0.181422351233672	0.175759792749607
Q53GQ0	4085	0.428126762645676	0.168064023610157	0.269866294292653	0.105909785317833	0.028033134133681	0.4085	0.4085	0.1668314	0.04085	0.19669551534225	0.209291646385449
Q53GS7	1884	0.71488915896812	0.123208919388703	0.128130855414095	0.0220712539405811	0.0116998122884999	0.1884	0.1884	0.03547572	0.01884	0.346860908775581	0.34644485931051
Q53GS9	2738	0.597041909311646	0.136199018133925	0.203675021365159	0.0464463282694069	0.016637722919863	0.2738	0.2738	0.07493906	0.02738	0.267594327000268	0.263738973737517
Q53GT1	2303	0.671827686824484	0.132155565546731	0.152912280033763	0.0300664142276479	0.0130380533673742	0.2303	0.2303	0.05301506	0.02303	0.302846759539673	0.302475685116219
Q53H12	1448	0.784958662838785	0.0890684579833449	0.105722457824252	0.0119879568759914	0.00826246447762757	0.1448	0.1448	0.02095256	0.01448	0.408663669799755	0.408014447371042
Q53H47	5108	0.4271920594032	0.221973920704207	0.216706063923331	0.112581423468018	0.0215465325012436	0.5108	0.5108	0.26086556	0.05108	0.163746520386442	0.160641622736587
Q53H82	2097	0.689364222993113	0.132743097424449	0.138159633669152	0.0265907008782791	0.013142345035007	0.2097	0.2097	0.04395312	0.02097	0.322997416020672	0.330766109995419
Q53H96	2463	0.621563551060604	0.159056841957139	0.159862616875052	0.0408898897258741	0.0186271003813307	0.2463	0.2463	0.06063906	0.02463	0.288850375505488	0.312971142320515
Q53HC9	4209	0.519929090351834	0.197851388291617	0.191901314403548	0.0730079198342334	0.0173102871187682	0.4209	0.4209	0.17711472	0.04209	0.192012288786482	0.191658888088599
Q53LP3	1581	0.685825880784605	0.109943774723552	0.161889348184617	0.0259358467640036	0.0164051495432229	0.1581	0.1581	0.0249798	0.01581	0.387596899224806	0.387453082685798
Q53RT3	4371	0.461018569865172	0.23314789069269	0.18877728768388	0.0954474879518761	0.0216087638063826	0.4371	0.4371	0.1910127	0.04371	0.186219739292365	0.184601535431088
Q53SF7	2691	0.613333084888818	0.173333324357202	0.153068778888925	0.0432415599776874	0.017023251887368	0.2691	0.2691	0.0723879	0.02691	0.2710027100271	0.282474156320049
Q53T59	3359	0.558894766690914	0.172297859976534	0.191468991644714	0.0590083409506077	0.0183300407372299	0.3359	0.3359	0.11279522	0.03359	0.229463056447912	0.237010916665102
Q53TN4	3837	0.492839341250709	0.212427861081483	0.191089860188664	0.0823438996722285	0.0212990378069154	0.3837	0.3837	0.14718732	0.03837	0.206782464846981	0.205503995978515
Q562E7	2573	0.632966457190155	0.146148066800076	0.167702040436503	0.0387068944411851	0.0144765411320819	0.2573	0.2573	0.06617756	0.02573	0.279955207166853	0.272200187446308
Q562R1	4348	0.460373341759175	0.23516465977194	0.18703474398985	0.0955178578884432	0.0219093965905926	0.4348	0.4348	0.18900756	0.04348	0.187020759304283	0.186578462451441
Q567U6	2954	0.593336323991201	0.175743822390933	0.16543510609002	0.0489847101132398	0.016500037414606	0.2954	0.2954	0.08723162	0.02954	0.252972426005565	0.251967641893858
Q56VL3	1634	0.654466266221951	0.0874086723747394	0.213880411924191	0.0285495707235247	0.0156950787555936	0.1634	0.1634	0.02668322	0.01634	0.379794910748196	0.354733938235877
Q587I9	3668	0.544444895057765	0.172559108916406	0.201397627766117	0.0638141949685319	0.0177841732911804	0.3668	0.3668	0.13450556	0.03668	0.214270409256482	0.21794765839651
Q5BJF2	2158	0.679924366741529	0.137847006294378	0.140343938512414	0.0284397076370455	0.0134449808146331	0.2158	0.2158	0.04654806	0.02158	0.31675641431739	0.320999900241451
Q5BJH7	3636	0.578571339398214	0.177537022744236	0.175307552471345	0.0537790468358164	0.0148050385503885	0.3636	0.3636	0.1321686	0.03636	0.215749730312837	0.215866967781514
Q5BKT4	2854	0.626379766626062	0.147880991130152	0.171216631401006	0.0404081445187147	0.0141144663240644	0.2854	0.2854	0.08142462	0.02854	0.25953802232027	0.258873632533203
Q5D862	3580	0.503735588290532	0.183620327304461	0.214347329285409	0.0781131221630272	0.0201836329565716	0.358	0.358	0.1281282	0.0358	0.218388294387421	0.205333664697415
Q5EBM0	3602	0.527666138027824	0.18883920740876	0.19541903068612	0.0699176825605596	0.0181579413167367	0.3602	0.3602	0.12970802	0.03602	0.217344055640078	0.206163073474605
Q5F1R6	3901	0.475026690989122	0.217261487560496	0.196210774677581	0.0897185322730427	0.0217825144997587	0.3901	0.3901	0.152139	0.03901	0.204081632653061	0.195357040406477
Q5FWF4	2870	0.620417883195169	0.156691987059481	0.166363798025091	0.0420021145571151	0.014524217163143	0.287	0.287	0.0823403	0.0287	0.258464719565779	0.256946041271908
Q5GJ75	3730	0.565665731184796	0.161741803054405	0.199648783239572	0.0570700560995162	0.0158736264217107	0.373	0.373	0.1390917	0.0373	0.211461196870374	0.217614821092853
Q5GLZ8	3504	0.565777680147468	0.183313251434591	0.176995554202211	0.0573303778144405	0.0165831364012896	0.3504	0.3504	0.12274512	0.03504	0.222074172773706	0.224358651827712
Q5H9R7	3063	0.596014429391305	0.164717338406391	0.175248634022979	0.0484169303920271	0.0156026677872978	0.3063	0.3063	0.09378906	0.03063	0.246184145741014	0.243717052762395
Q5HYK3	2993	0.551420852096901	0.190282796913587	0.172417179200364	0.0594708394947266	0.0264083322944216	0.2993	0.2993	0.08955056	0.02993	0.250501002004008	0.307505670400033
Q5HYK7	2887	0.569472821368708	0.152245426091544	0.204536216107658	0.0546625492241753	0.0190829872079151	0.2887	0.2887	0.08331882	0.02887	0.257334019557385	0.258768030326662
Q5J8M3	3981	0.509841457125183	0.185226381879655	0.210105679069113	0.0763132840745395	0.0185131978515087	0.3981	0.3981	0.1584438	0.03981	0.200803212851406	0.195232359942938
Q5JPE7	2065	0.666576214914791	0.151669974175066	0.136707460087547	0.0310918913193889	0.0139544595032076	0.2065	0.2065	0.0426216	0.02065	0.326370757180157	0.309780020986909
Q5JPI9	3838	0.494447344668871	0.170506612029598	0.234372072766738	0.0808016519806067	0.0198723185541861	0.3838	0.3838	0.14726406	0.03838	0.206739714699194	0.197392816123392
Q5JRA6	4199	0.474877960594034	0.23254489029304	0.182397901450809	0.0892982778504894	0.0208809698116265	0.4199	0.4199	0.17627402	0.04199	0.192381685263563	0.189518173836707
Q5JRX3	4711	0.408910235128257	0.172357550731769	0.262837237844166	0.110741955405767	0.0451530208900415	0.4711	0.4711	0.2218881	0.04711	0.175131348511384	0.289637433886031
Q5JS37	3912	0.512867242201805	0.16210162363822	0.232556672539475	0.0734850504348945	0.0189894111856064	0.3912	0.3912	0.15299832	0.03912	0.203624516391774	0.205347626283413
Q5JTH9	3124	0.540028564198483	0.157440639169827	0.219270805355674	0.0639071466688364	0.0193528446071794	0.3124	0.3124	0.09756252	0.03124	0.242541838467136	0.232438705680651
Q5JTJ3	3780	0.523386177302282	0.19422168136211	0.191996367330238	0.0712281424722631	0.0191676315331069	0.378	0.378	0.1428462	0.0378	0.209248796819418	0.212041234714891
Q5JTV8	3180	0.594573164364775	0.156687518721094	0.1849268132653	0.0487185611434851	0.0150939425053465	0.318	0.318	0.1010922	0.0318	0.239291696578129	0.236535814178526
Q5JTZ9	2935	0.618398948164833	0.163398291960003	0.160745868627175	0.0424585544583007	0.0149983367896888	0.2935	0.2935	0.0861129	0.02935	0.25419420437214	0.261036343316149
Q5JVF3	3866	0.539328071818573	0.19787752628227	0.179382631765631	0.0657972267128437	0.0176145434206821	0.3866	0.3866	0.1494209	0.03866	0.205549845837616	0.211175753643457
Q5JWF2	2840	0.612237004426564	0.166390503260299	0.161966259030512	0.0440029215468154	0.0154033117358097	0.284	0.284	0.0806276	0.0284	0.26048450117218	0.25928780339478
Q5K4L6	2951	0.628510343035603	0.163922478205253	0.153734686119985	0.0400819631116832	0.0137505295274755	0.2951	0.2951	0.0870545	0.02951	0.253164556962025	0.255431782058577
Q5KU26	3009	0.592070590114159	0.162185146620515	0.180276904879235	0.0493669237153617	0.0161004346707286	0.3009	0.3009	0.09051072	0.03009	0.249500998003992	0.245930721318816
Q5M775	2435	0.596540836496774	0.201386793077951	0.135891754955567	0.0458555027634703	0.0203251127062379	0.2435	0.2435	0.0592679	0.02435	0.29120559114735	0.307115800631093
Q5MNZ6	1586	0.705779469650433	0.114739588903557	0.142651777310792	0.0231774539947463	0.0136517101404715	0.1586	0.1586	0.0251381	0.01586	0.386847195357834	0.370676621667259
Q5NDL2	4678	0.491491605500843	0.21578739567965	0.19092930648267	0.0838087545765723	0.0179829377602652	0.4678	0.4678	0.21879006	0.04678	0.17614937466972	0.176664100452895
Q5QJ74	3311	0.593368224248931	0.1645784215586	0.178036441811138	0.0493660800119135	0.0146508323694185	0.3311	0.3311	0.1095941	0.03311	0.232018561484919	0.228858778476339
Q5QNW6	247	0.957892475349	0.023222698358899	0.0168258808108845	0.000406266126512933	0.00165267935470342	0.0247	0.0247	0.00060762	0.00247	0.802568218298555	0.802682426407461
Q5R372	2685	0.619852603481171	0.149200479690784	0.172751828912732	0.0415652811128036	0.0166298068025095	0.2685	0.2685	0.0720654	0.02685	0.271444082519001	0.285759630206412
Q5R3I4	2677	0.653130073706216	0.152174621279205	0.147480152607205	0.0343489512571217	0.0128662011502521	0.2677	0.2677	0.07163652	0.02677	0.272034820457019	0.272501527459705
Q5RI15	2691	0.415171786055882	0.101959541307981	0.366066659704692	0.0898731799056042	0.0269288330258415	0.2691	0.2691	0.0723879	0.02691	0.2710027100271	0.23055110395783
Q5RKV6	1931	0.583734315788936	0.108361313260051	0.234612790638033	0.04352249332675	0.0297690869862306	0.1931	0.1931	0.0372683	0.01931	0.341296928327645	0.406173353871021
Q5SNT2	3109	0.567516765014548	0.161945200104896	0.196871755612038	0.0561613391452607	0.0175049401232564	0.3109	0.3109	0.09662772	0.03109	0.243427458617332	0.237624871203961
Q5SRE5	1890	0.720021685880369	0.12017608596876	0.126949039280385	0.0211769058908437	0.0116762829796427	0.189	0.189	0.0357021	0.0189	0.346140533056421	0.355407903496761
Q5SRE7	1904	0.725918484177849	0.119678744682141	0.123564020941994	0.0203609374860235	0.0104778127119933	0.1904	0.1904	0.03623312	0.01904	0.34447123665174	0.339761262849982
Q5SSJ5	3205	0.582159061715858	0.182511894245601	0.165851563104335	0.0519783984932981	0.0174990824409084	0.3205	0.3205	0.1026882	0.03205	0.237868696479543	0.251866967621921
Q5SWX8	2774	0.54637518174621	0.13999240330506	0.233775105290888	0.0598779441052216	0.0199793655526205	0.2774	0.2774	0.07692302	0.02774	0.265041081367612	0.250188312606878
Q5SYE7	3014	0.560523893282533	0.19935681170798	0.163559110523498	0.0581532842453541	0.0184069002406337	0.3014	0.3014	0.09081182	0.03014	0.24919013207077	0.240423927452821
Q5T011	3138	0.605244936791669	0.156557631394446	0.177804117397183	0.0459778593741225	0.014415455042579	0.3138	0.3138	0.09843906	0.03138	0.241721053903795	0.238692894765061
Q5T013	3019	0.579737144835239	0.161820767661182	0.188106000726682	0.0524877703254549	0.0178483164514415	0.3019	0.3019	0.09111342	0.03019	0.248880039820806	0.253757598258995
Q5T0F9	2241	0.64892092018247	0.156903831024379	0.143858553789577	0.0347682865908724	0.0155484084127021	0.2241	0.2241	0.0501984	0.02241	0.308641975308642	0.309010923940802
Q5T0N5	2224	0.688252035366928	0.122074261193107	0.15102973399188	0.0267760560560895	0.0118679133919958	0.2224	0.2224	0.04943952	0.02224	0.310269934843314	0.307109066731338
Q5T0W9	4135	0.527241546713435	0.181217827806923	0.203691798980326	0.0699929116040799	0.0178559148952368	0.4135	0.4135	0.1709409	0.04135	0.194779898714453	0.203257295592624
Q5T0Z8	3100	0.586844983856738	0.168603721675091	0.177558497341834	0.050997516447963	0.0159952806783736	0.31	0.31	0.096069	0.031	0.243961941937058	0.238761200673699
Q5T1M5	1859	0.691837052796727	0.157861179665757	0.111652674128179	0.0254633665616714	0.0131857268476652	0.1859	0.1859	0.03454022	0.01859	0.349895031490553	0.341165230139133
Q5T2E6	2552	0.604740848693768	0.185242073396694	0.147929522214233	0.0452964558401132	0.016791099855192	0.2552	0.2552	0.06510152	0.02552	0.281610813855252	0.270442275704883
Q5T2T1	4377	0.467551669859753	0.203752624944697	0.214458606312427	0.093437328592818	0.0207997702903048	0.4377	0.4377	0.19153752	0.04377	0.186011904761905	0.182075442160741
Q5T3F8	2878	0.499027901975464	0.262684506764522	0.13578523097233	0.0714452597199434	0.0310571005677411	0.2878	0.2878	0.08280006	0.02878	0.257931390250193	0.302989126109641
Q5T440	3954	0.314587541663273	0.34821183700256	0.143447720609511	0.158744942586544	0.035007958138112	0.3954	0.3954	0.15630162	0.03954	0.201897839693115	0.180683530451305
Q5T447	2705	0.626409430008185	0.128648821309484	0.191328561339532	0.0392797651657841	0.0143334221770144	0.2705	0.2705	0.0731432	0.02705	0.269978401727862	0.267348816353104
Q5T4B2	1960	0.705691297848001	0.131859675257576	0.126973024762326	0.0237133730821158	0.0117626290499808	0.196	0.196	0.0383964	0.0196	0.337952010814464	0.331565800627197
Q5T4S7	4258	0.420755794364429	0.172020440053182	0.270386244072225	0.110517518757423	0.0263200027527421	0.4258	0.4258	0.18126306	0.04258	0.190222560395663	0.192344924566519
Q5T5C0	3174	0.590519932365939	0.16799920716804	0.175828560861279	0.0500064740101289	0.0156458255946136	0.3174	0.3174	0.10071102	0.03174	0.239635753654445	0.238313443532196
Q5T5P2	3127	0.562147893895081	0.172049188798375	0.187718954700913	0.0574320117148722	0.020651950890759	0.3127	0.3127	0.09775002	0.03127	0.242365487154629	0.264483899146656
Q5T6V5	3011	0.56586888814938	0.176573630017786	0.179109361176947	0.0558666726451237	0.022581448010764	0.3011	0.3011	0.0906311	0.03011	0.249376558603491	0.287851994693632
Q5T8D3	5238	0.441978977727167	0.223430850826525	0.20887559642571	0.105571422460551	0.0201431525600472	0.5238	0.5238	0.27431406	0.05238	0.160333493666827	0.160229253901122
Q5T8P6	2965	0.603743603187399	0.174570977196651	0.160082472656767	0.0462721222202481	0.0153308247389356	0.2965	0.2965	0.0878826	0.02965	0.252270433905146	0.248865119214076
Q5T9A4	2984	0.553452298371371	0.168164070038684	0.198228422191823	0.0602108982948763	0.0199443111032455	0.2984	0.2984	0.08901272	0.02984	0.251067034898318	0.248821146535647
Q5T9L3	3098	0.566203592524528	0.188809292159302	0.17018854144268	0.0567339207946723	0.0180646530788171	0.3098	0.3098	0.09594506	0.03098	0.244081034903588	0.241510661812493
Q5TAQ9	3160	0.580354131406326	0.168231893833432	0.181945042247535	0.0527251208093591	0.0167438117033479	0.316	0.316	0.0998244	0.0316	0.240442414041837	0.241025896004451
Q5TC63	4227	0.496289234304044	0.193907525183025	0.208860779572872	0.0815856308976611	0.0193568300423973	0.4227	0.4227	0.17863302	0.04227	0.191350937619594	0.19176102764021
Q5TC84	3350	0.587959347797605	0.168369573909062	0.177281605363691	0.0507511850797992	0.0156382878498426	0.335	0.335	0.1121915	0.0335	0.229937916762474	0.235553728019738
Q5TDH0	3328	0.434272115162607	0.211154984921785	0.211835236989418	0.102960311096527	0.0397773518296631	0.3328	0.3328	0.11072256	0.03328	0.231107002542177	0.278674534906965
Q5TEJ8	1815	0.704589289184745	0.128593518339489	0.1299371974632	0.0237014615290971	0.01317853348347	0.1815	0.1815	0.0329241	0.01815	0.355366027007818	0.357335554925626
Q5TFE4	2857	0.356868552152893	0.326715664118445	0.139452443542184	0.127620347794216	0.0493429923922624	0.2857	0.2857	0.08159592	0.02857	0.259336099585062	0.278831719271722
Q5TFQ8	3522	0.292673428106333	0.0970569706218432	0.4354253322899	0.144366175738661	0.0304780932432631	0.3522	0.3522	0.12400962	0.03522	0.2211900022119	0.174315654843762
Q5THJ4	2138	0.691014261521419	0.135523826157109	0.134734374632555	0.0264122014673628	0.012315336221555	0.2138	0.2138	0.04568906	0.02138	0.318775900541919	0.317999463856417
Q5TZA2	2503	0.614634726036661	0.160610087708183	0.16564392768531	0.0432685416937093	0.0158427168761366	0.2503	0.2503	0.06262506	0.02503	0.285551113649343	0.268015218410835
Q5U5X0	2262	0.680041187749356	0.128442603666131	0.150400028200296	0.0283940443385544	0.0127221360456621	0.2262	0.2262	0.05114382	0.02262	0.306654400490647	0.309419209828786
Q5U651	3602	0.499787065820691	0.211500230988234	0.186711203173418	0.0789895622160017	0.0230119378016555	0.3602	0.3602	0.12970802	0.03602	0.217344055640078	0.225603915605868
Q5VIR6	1772	0.711730442502352	0.122581002071265	0.130303905717077	0.0224292254672211	0.0129554242420845	0.1772	0.1772	0.03138212	0.01772	0.360880548538434	0.366131199503649
Q5VSL9	2881	0.364949826846326	0.394848380452456	0.101068946334088	0.109319216945279	0.0298136294218504	0.2881	0.2881	0.0829728	0.02881	0.257731958762887	0.214281747267509
Q5VT52	572	0.762613659699166	0.159075117452785	0.0502216602372204	0.0104582057846974	0.0176313568261319	0.0572	0.0572	0.00326612	0.00572	0.63653723742839	0.627683565971033
Q5VT79	2048	0.591223318435418	0.175116435305864	0.161110274527083	0.0476949423578357	0.0248550293738003	0.2048	0.2048	0.04192256	0.02048	0.328191663931736	0.342591854697609
Q5VTL8	2378	0.655634549674296	0.138447507079138	0.158832100364822	0.0335263269201286	0.0135595159616157	0.2378	0.2378	0.05652506	0.02378	0.296120817293456	0.287974370463544
Q5VTQ0	2654	0.450046837315765	0.263321852413666	0.162179783441473	0.0948616024113977	0.0295899244176987	0.2654	0.2654	0.07041062	0.02654	0.273747604708459	0.23776264680411
Q5VTR2	2451	0.666070631240856	0.134170514776357	0.155788574974448	0.0313688051220733	0.012601473886266	0.2451	0.2451	0.0600495	0.02451	0.289855072463768	0.286590719241877
Q5VU97	3031	0.618136045867359	0.159943244376328	0.165298589861072	0.0427572903716164	0.0138648295236248	0.3031	0.3031	0.0918393	0.03031	0.248138957816377	0.244865956083536
